Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_text,label
19791,3,0,3,0,1,RT @jimjefferies: I'm never watching brave heart again! You cunts don't want freedom,rt  im never watching brave heart again you cunts dont want freedom,1
19792,3,0,3,0,1,"RT @jimjefferies: When People write a review of my comedy that starts with ""I'm not easily offended, but this was just not funny"" that cunt&#8230;",rt  when people write a review of my comedy that starts with im not easily offended but this was just not funny that cunt,1
19793,3,0,0,3,2,RT @jimmerfredette: I hope the Yankees game doesn't get rained out tonight. It's going to be a special atmosphere and game. Jeter deser&#8230;,rt  i hope the yankees game doesnt get rained out tonight its going to be a special atmosphere and game jeter deser,0
19794,3,0,2,1,1,RT @jjauthor: US ghettos-driven by lib ideology;forged by unions&amp;bankrupted by self-serving Ds catering 2parasites! #tcot http://t.co/Ee2L5&#8230;,rt  us ghettosdriven by lib ideologyforged by unionsampbankrupted by selfserving ds catering parasites tcot ,1
19795,3,1,0,2,2,RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering 2parasites! #tcot http://t&#8230;,rt  us ghettosdriven by liberal ideology forged by unions amp bankrupted by selfserving dems catering parasites tcot ,0
19796,3,2,0,1,0,RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering to parasites!#tcot http://&#8230;,rt  us ghettosdriven by liberal ideology forged by unions amp bankrupted by selfserving dems catering to parasitestcot ,1
19797,3,0,0,3,2,RT @jm_wags: Well I play flappy bird now and I don't know why,rt  well i play flappy bird now and i dont know why,0
19800,3,0,3,0,1,RT @john_nesby: &#128514;&#128514;&#128514; I know who Chubb talkin bout lmao definitely not my hoe,rt   i know who chubb talkin bout lmao definitely not my hoe,1
19802,3,0,3,0,1,RT @johntherealman: So I see no ones participating in the twitter purge #pussies #ihopeitssuposetobetonight,rt  so i see no ones participating in the twitter purge pussies ihopeitssuposetobetonight,1
19803,3,0,3,0,1,"RT @joiiiie_: your still on the side hoe , stfu",rt  your still on the side hoe  stfu,1
19805,3,0,0,3,2,RT @joselopez222: Aurora is more ghetto then the bellos &#128514;&#128557;,rt  aurora is more ghetto then the bellos ,0
19806,3,1,2,0,1,RT @josephdburns34: Damn girl u is a straight hoe!&#128514;&#128514;&#128514;,rt  damn girl u is a straight hoe,1
19807,3,0,0,3,2,"RT @josepheach: D-emand
E-veryone's
M-oney &amp;
O-bjects
C-ollectively be
R-edistributed
A-mong
T-heir
S-upporters","rt  demand
everyones
money amp
objects
collectively be
redistributed
among
their
supporters",0
19809,3,0,3,0,1,RT @joshuaxallen_: #tbt Halloween 2011 a spoopy hoe and her pimp daddy http://t.co/oQVP80EGhx,rt  tbt halloween  a spoopy hoe and her pimp daddy ,1
19812,3,0,0,3,2,RT @jpayneancap: @A_M_Perez @sybilll @DianneWing2 @velvethammer @MyLibertyMyGun @sdalexander11 @Aoakleyc I bet she's a New York Yankee prog&#8230;,rt         i bet shes a new york yankee prog,0
19813,3,0,0,3,2,"RT @jrsalzman: Buzzfeed males who live in the city and buy meat under plastic, mock girls who use guns and go hunting. Who is more manly?",rt  buzzfeed males who live in the city and buy meat under plastic mock girls who use guns and go hunting who is more manly,0
19818,3,0,0,3,2,RT @juicygenie: Sheryl crow be my mom,rt  sheryl crow be my mom,0
19819,3,2,1,0,0,RT @julia_rodd: When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,rt  when kennies angry he talks like a ghetto black man and i really dont even think he notices hahahahahahaha im laughing  ,1
19820,3,0,1,2,2,RT @juliebenz: I drink unicorn tears... RT @thecarnage07: @juliebenz And they say blondes don't age well :) You look like you're 20 :) ho&#8230;,rt  i drink unicorn tears rt   and they say blondes dont age well  you look like youre   ho,0
19821,3,0,3,0,1,"RT @junnDem: If a woman cares about you she'll get mad over little things. If you can't handle that, you deserve a hoe.",rt  if a woman cares about you shell get mad over little things if you cant handle that you deserve a hoe,1
19825,3,0,3,0,1,RT @justjomartinez: @Vidal_Lucia you've been doing too much math homework hoe &#128514;&#128514;,rt   youve been doing too much math homework hoe ,1
19831,3,0,0,3,2,RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;,rt  sir  career tho apka waise bhi khatam ho chukka you have become new amar singh so try for publicity kejr,0
19833,3,0,0,3,2,RT @karen_gonski: i wish i was one of those girls who guys liked no matter what...ike i could wear sweats and my hair up and they would sti&#8230;,rt  i wish i was one of those girls who guys liked no matter whatike i could wear sweats and my hair up and they would sti,0
19834,3,0,3,0,1,"RT @karessaNV_M: If I was a bird, you would be the 1st person I&#8217;d shit on.",rt  if i was a bird you would be the st person id shit on,1
19840,3,0,1,2,2,RT @kaseymizell: we may or may not be trash at taking pictures together http://t.co/bPJWl1aO2E,rt  we may or may not be trash at taking pictures together ,0
19841,3,0,0,3,2,"RT @kathyislovely: 'che wigga! RT ""@wigga32: If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;",rt  che wigga rt  if she puts up with you its because she loves you now make it worth her whileamp love her back,0
19848,3,1,2,0,1,RT @kellconnolly: Guys say &#8220;don&#8217;t wear leggings if you don&#8217;t got no ass&#8221; &amp;I see you pussies walking around in muscle shirts without any mus&#8230;,rt  guys say dont wear leggings if you dont got no ass ampi see you pussies walking around in muscle shirts without any mus,1
19850,3,1,2,0,1,"RT @kendra_kay25: @WhiteyPants11 you're a fag for using that emoji. Anyways, you are one of my best friends &amp; there is never a dull moment &#8230;",rt   youre a fag for using that emoji anyways you are one of my best friends amp there is never a dull moment ,1
19852,3,0,1,2,2,RT @kendramarie91: &#8220;@vngelinaa_: Tornado sirens.... Atleast I'll be dying with you guys @Xo_t33 @a_krizanovic @kendramarie91 &#128557;&#8221; and this ho&#8230;,rt   tornado sirens atleast ill be dying with you guys     and this ho,0
19856,6,0,6,0,1,RT @kep0ne: I'm pretty sure @Krislisisms just called that dude a faggot,rt  im pretty sure  just called that dude a faggot,1
19858,3,0,0,3,2,"RT @kevinkoski: If Jeremy Lin dunked on Lebron in a Yankees cap, and then celebrated by Tebowing in front of Brett Favre, would ESPN exp ...",rt  if jeremy lin dunked on lebron in a yankees cap and then celebrated by tebowing in front of brett favre would espn exp ,0
19860,3,1,2,0,1,RT @kg4hunnid: Bruh you trash take yo ass back to college @GenoSmith7,rt  bruh you trash take yo ass back to college ,1
19867,3,0,3,0,1,"RT @kialloyd22: ""Okay I'm Kia and my middle name's faggot."" -Dylan",rt  okay im kia and my middle names faggot dylan,1
19871,3,2,1,0,0,RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?,rt  you have a new boyfriend every week tf you doin hoe,1
19872,3,0,3,0,1,RT @kidnoble: Olivia a bird for believing this shit. #ScandalABC,rt  olivia a bird for believing this shit scandalabc,1
19878,3,0,0,3,2,"RT @kingdomofwench: @graceishuman I've also seen a lot of that ""We're Democrats and we're for Charlie Baker!"" ad which makes me want to scr&#8230;",rt   ive also seen a lot of that were democrats and were for charlie baker ad which makes me want to scr,0
19883,3,0,0,3,2,RT @kitt: @shinypb not only you. and that pom stuff? totally porn.,rt   not only you and that pom stuff totally porn,0
19891,3,0,0,3,2,RT @koolestbreeze: Thanks Charlie!! http://t.co/iw06cCEkND,rt  thanks charlie ,0
19893,3,0,3,0,1,RT @koreyona_unique: i hate messy females that live for mess... like go sit down somewhere . go get classy hoe &#128536;&#128564;&#128129;,rt  i hate messy females that live for mess like go sit down somewhere  go get classy hoe ,1
19895,3,0,0,3,2,RT @kostaskarelis: Cincy fans talk trash about the city of #CLE and then root for the @Cavs like they belong. #stillCLE #CLEallday #GoBrowns,rt  cincy fans talk trash about the city of cle and then root for the  like they belong stillcle cleallday gobrowns,0
19897,3,0,2,1,1,"RT @kreptplaydirty: Jammer just said to me he thought ""mustard on the beat ho"" was saying ""Abdullah on the beat"" this whole time LOOOOOOOL",rt  jammer just said to me he thought mustard on the beat ho was saying abdullah on the beat this whole time loooooool,1
19900,3,0,1,2,2,"RT @kristinhersh: my son, Wyatt: ""do rednecks have mullets to keep from getting red necks?""",rt  my son wyatt do rednecks have mullets to keep from getting red necks,0
19903,3,0,1,2,2,RT @kuczaaaK: I'm getting trash talked by a 8 year old #wtf,rt  im getting trash talked by a  year old wtf,0
19908,3,2,1,0,0,"RT @kwagiheath: It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",rt  its comfortable but niccas like me say comthablesmh,1
19915,3,0,1,2,2,"RT @kyle_park: ""You've got to have smelt a lot of manure before you can sing like a hillbilly."" #HankWilliams http://t.co/XKwON1L0nB",rt  youve got to have smelt a lot of manure before you can sing like a hillbilly hankwilliams ,0
19918,3,1,2,0,1,RT @laceeybugg: @hedge_brandon you're such a queer &#58386;,rt   youre such a queer ,1
19919,3,0,0,3,2,RT @lachlan: So who wants to tell the Washington Post that Charlie Crist is a Democrat? http://t.co/LGzzYusEKZ http://t.co/2jCVv7qxqf,rt  so who wants to tell the washington post that charlie crist is a democrat  ,0
19921,3,0,1,2,2,"RT @laken_heavner: What I really want is some brownies from H&amp;R, iced latte, my boy, and a blanket w/ movies. That sounds prettttttty amazi&#8230;",rt  what i really want is some brownies from hampr iced latte my boy and a blanket w movies that sounds prettttttty amazi,0
19932,3,0,3,0,1,"RT @league_mvp: If you feel gotta party every weekend for entertainment, ima just assume you embrace partaking in hoe-like activities",rt  if you feel gotta party every weekend for entertainment ima just assume you embrace partaking in hoelike activities,1
19934,3,1,2,0,1,RT @leandr321: I'm one of those faggots who hates the word mines,rt  im one of those faggots who hates the word mines,1
19938,3,0,1,2,2,RT @legapsi06: I've only watched 10mins of this trash and I feel like I just wasted some valuable minutes of my life that I can never get b&#8230;,rt  ive only watched mins of this trash and i feel like i just wasted some valuable minutes of my life that i can never get b,0
19940,3,0,3,0,1,RT @lesxo_: cant turn a hoe into a husband either,rt  cant turn a hoe into a husband either,1
19945,3,0,0,3,2,RT @lexipost30: love birds.,rt  love birds,0
19946,3,0,0,3,2,RT @lexxxilove: I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.,rt  i wake up in the middle of the night and chug the orange juice straight from the bottle sorry mom,0
19949,3,2,1,0,0,RT @librarianknight: More queer lady Templars. That's my point.,rt  more queer lady templars thats my point,1
19952,3,3,0,0,0,"RT @lightskin_chink: This vine still funny as shit to me &#128557;&#128557;&#128514;""How many niggers are in my store""? https://t.co/t7rUJTKEi1",rt  this vine still funny as shit to me how many niggers are in my store ,1
19969,3,0,0,3,2,RT @lildurk_: S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO,rt  so all my real fans who can wait and not want me to put out trash like other rappers signedtothestreets igo,0
19978,3,0,3,0,1,RT @lilduval: Most of worried about looking like a hoe. Gon regret it when u get older. Cuz u missing out on a lot of fun,rt  most of worried about looking like a hoe gon regret it when u get older cuz u missing out on a lot of fun,1
19990,3,0,0,3,2,"RT @linnyitssn: No teabaggers, 9/11 is not about Benghazi, it's about those planes and those towers. Stop watching Fox News.",rt  no teabaggers  is not about benghazi its about those planes and those towers stop watching fox news,0
19998,3,0,2,1,1,RT @llvvzz: Twitter should dump the little blue bird mascot and just officially change it to a set of boobs.,rt  twitter should dump the little blue bird mascot and just officially change it to a set of boobs,1
19999,3,2,1,0,0,RT @lmfaohilarious: Never go full retard http://t.co/LMk3TX5ViC,rt  never go full retard ,1
20005,3,0,0,3,2,RT @lnsaneTweets: when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who sel&#8230;,rt  when other girls wear beanies they look cute amp stylish but when i wear them i look like a member of a drug cartel who sel,0
20011,3,0,0,3,2,RT @lordemusic: i am so pleased and proud to have been announced the sole curator of the soundtrack for MOCKINGJAY - PART 1,rt  i am so pleased and proud to have been announced the sole curator of the soundtrack for mockingjay  part ,0
20013,3,0,0,3,2,RT @losthistories: DC Fri 1/3: Bengali Harlem &amp; Lost Histories South Asian Am reading/convo @busboysandpoets 14th St cc: @SmithsonianAPA @D&#8230;,rt  dc fri  bengali harlem amp lost histories south asian am readingconvo  th st cc  ,0
20014,3,0,0,3,2,RT @losthistories: In DC Fri 1/3: Bengali Harlem reading/convo @busboysandpoets 14th St @SAALTweets @teachingchange @ThatWhichIsTold http:/&#8230;,rt  in dc fri  bengali harlem readingconvo  th st    ,0
20017,3,0,2,1,1,RT @love_andhiphop: Stevie J proved that you can turn a hoe into a housewife.. &#128553;&#128514;&#128175;,rt  stevie j proved that you can turn a hoe into a housewife ,1
20021,3,1,2,0,1,RT @lovesexdeath_: @TonyJRodriguez im queer as a three dollar bill and my first response to her coming out was sarcastic 'wow really? never&#8230;,rt   im queer as a three dollar bill and my first response to her coming out was sarcastic wow really never,1
20022,3,0,2,1,1,"RT @lovexlilyy: &#128514; what gerry sends me, that damn jig a boo&#128514;&#128529; http://t.co/6LYzRxJ5Wn",rt   what gerry sends me that damn jig a boo ,1
20025,3,0,0,3,2,"RT @lowcountry_luv: Attack animals, last house on the left by the lake, and she got colored eyes...we should have known.! Lol",rt  attack animals last house on the left by the lake and she got colored eyeswe should have known lol,0
20028,3,0,1,2,2,"RT @luke_brooks: There was a fly that was banging into all the windows and I called it retarded but then I thought to myself ""umm I'm talki&#8230;",rt  there was a fly that was banging into all the windows and i called it retarded but then i thought to myself umm im talki,0
20036,3,0,1,2,2,"RT @m_amrhein: Luckily for my friends I'm a yellow belt in karate, which is unfortunate for the bonner dudes #lookout",rt  luckily for my friends im a yellow belt in karate which is unfortunate for the bonner dudes lookout,0
20042,3,0,3,0,1,RT @mabelsay: Myspace: Died a couple of years ago. Facebook: In the hospital. Twitter: At the strip club throwing ones at the big booty hoe&#8230;,rt  myspace died a couple of years ago facebook in the hospital twitter at the strip club throwing ones at the big booty hoe,1
20048,3,0,3,0,1,"RT @macktology101: ""Hehe"" hoe quotes",rt  hehe hoe quotes,1
20050,3,0,3,0,1,RT @macktology101: Every girl goes thru her hoe phase her freshman year in college,rt  every girl goes thru her hoe phase her freshman year in college,1
20055,3,0,0,3,2,RT @madi_judkins: When you look like trash and someone compliments you http://t.co/FzuXlPCMpV,rt  when you look like trash and someone compliments you ,0
20058,3,0,0,3,2,RT @magicjuice: #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh http://t.co/AnAX2lzcRi,rt  giantduck pittsburghduck yellow livestream wpxi nofliter  duckburgh ,0
20062,3,0,0,3,2,RT @manchild1077: Oreo Speedwagon #FatBands,rt  oreo speedwagon fatbands,0
20063,3,0,0,3,2,RT @mandylea25: I've talked too much trash for OU to lose today..,rt  ive talked too much trash for ou to lose today,0
20065,3,0,3,0,1,RT @marissaaxoo: You're a cunt. Screen shot that,rt  youre a cunt screen shot that,1
20066,3,0,0,3,2,"RT @markhoppus: Yes, yes I know all about the FOB reconciliation. IT WAS MY IDEA! You're welcome.",rt  yes yes i know all about the fob reconciliation it was my idea youre welcome,0
20068,3,0,0,3,2,"RT @marksidaway: Last time #xfactor auditions came to Dublin, I auditioned @MaryByrneMusic and @NiallOfficial. And a man in a blue monkey s&#8230;",rt  last time xfactor auditions came to dublin i auditioned  and  and a man in a blue monkey s,0
20071,3,0,0,3,2,RT @marsrader: The incredible scales of celestial bodies. http://t.co/NZV80jRmiG,rt  the incredible scales of celestial bodies ,0
20075,3,2,0,1,0,"RT @marylene58: ""@maggietanquary: shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow."" http://t.co/jsyAoguP4S",rt   shes one of the ugliest women ive ever seen cross between a reptile and a crow ,1
20076,3,1,0,2,2,RT @mathewsjw: Muslim Jihadi fighters book tickets on cruise ships to Syria and Iraq&#160; http://t.co/auFmcZ01Y3,rt  muslim jihadi fighters book tickets on cruise ships to syria and iraq ,0
20082,3,1,0,2,2,RT @maycie32: @Whitecholo23 np big nig nig,rt   np big nig nig,0
20085,3,0,0,3,2,RT @mckayllaa: I wish I had pretty colored eyes .,rt  i wish i had pretty colored eyes ,0
20091,3,2,1,0,0,"RT @meaghanyockey: ""@savanaharanda: Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke",rt   is you a girl or a guy is you my mom or is you my dad  im a butch dyke,1
20092,3,1,2,0,1,RT @mediacrooks: I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...,rt  i believe the time for uncouthuncivilised people to be sentenced to death for racial slursattacks against ne citizens,1
20094,3,0,0,3,2,RT @mediacrooks: Report what u want. But physically chasing/hounding is uncivilised.. @AdityaRajKaul ..Also in case of Bansal/Gadkari @anil&#8230;,rt  report what u want but physically chasinghounding is uncivilised  also in case of bansalgadkari ,0
20097,3,0,3,0,1,RT @memethagreat_: When you know you dealing with hoe &#128583;,rt  when you know you dealing with hoe ,1
20100,3,0,0,3,2,"RT @metroadlib: i thank every broad in the universe who takes that step forward &amp;puts colored contacts in her eyes.
that's one less person &#8230;","rt  i thank every broad in the universe who takes that step forward ampputs colored contacts in her eyes
thats one less person ",0
20102,3,0,0,3,2,RT @michael28754837: Come On Yankees Lets Keep This Game Going!!! We Must Win!!!!&#9918;&#65039;&#9918;&#65039;&#9918;&#65039;,rt  come on yankees lets keep this game going we must win,0
20103,3,0,0,3,2,RT @michael4h2o: An #Ohio inmate sums up what #LeBronJames' return means for #Cleveland: http://t.co/a68mtZQOeL http://t.co/bMrzFWstVA #Leb&#8230;,rt  an ohio inmate sums up what lebronjames return means for cleveland   leb,0
20106,3,0,0,3,2,"RT @michaelpshipley: Martin Short On - CONAN - Oct 3, 2014

""With your yellow skin and red hair you look like a #2 pencil.""

https://t.co/U&#8230;","rt  martin short on  conan  oct  

with your yellow skin and red hair you look like a  pencil

",0
20110,3,1,0,2,2,RT @michellemalkin: In which I refresh dhimmi Seattle mayor Ed Murray's poor memory of city's long history as a jihadi breeding ground==&gt; h&#8230;,rt  in which i refresh dhimmi seattle mayor ed murrays poor memory of citys long history as a jihadi breeding groundgt h,0
20111,9,3,0,6,2,RT @michellemalkin: Mass. GOP Gov.-elect Charlie Baker: No driver's licenses for illegal aliens ==&gt; http://t.co/3vkLYmJWjS #NoAmnesty,rt  mass gop govelect charlie baker no drivers licenses for illegal aliens gt  noamnesty,0
20117,3,0,0,3,2,RT @mikeimbriano: @briiixo Donnas taxes are gonna go up.#moulinyan#lol.,rt   donnas taxes are gonna go upmoulinyanlol,0
20123,3,0,0,3,2,"RT @minhazmerchant: Sonia never criticises Kejriwal. Kejriwal, who trashes every other leader, never criticises Sonia. Touching.",rt  sonia never criticises kejriwal kejriwal who trashes every other leader never criticises sonia touching,0
20130,3,0,0,3,2,RT @missmollylo: Charlie wears women's clothing,rt  charlie wears womens clothing,0
20133,3,0,2,1,1,"RT @mitch77c: Whatchu know bout livin in the ghetto, eating cottage cheese 3 times a day. Lil salt Lil peppa lil A1, Lil barbeeequeee @Ueon&#8230;",rt  whatchu know bout livin in the ghetto eating cottage cheese  times a day lil salt lil peppa lil a lil barbeeequeee ,1
20134,3,2,1,0,0,RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;,rt  what straight guys take a picture of themselves naked in a hot tunwhat fags   ,1
20135,6,2,3,1,1,"RT @mitchsunderland: Ezra Miller, an openly queer male, is playing the Flash, making him the first openly queer male to play a lead superhe&#8230;",rt  ezra miller an openly queer male is playing the flash making him the first openly queer male to play a lead superhe,1
20136,3,0,0,3,2,RT @mitrebox: At this point every voter in Florida has voted both for and against Charlie Crist.,rt  at this point every voter in florida has voted both for and against charlie crist,0
20139,3,0,1,2,2,RT @mjxcx: Teachers trying to pronounce ghetto names on the 1st day of school.... https://t.co/8CjuAVL3Ct,rt  teachers trying to pronounce ghetto names on the st day of school ,0
20140,3,0,0,3,2,RT @mlbtraderumors: Offseason Outlook: New York&#160;Yankees http://t.co/6DtDxdI6ul,rt  offseason outlook new yorkyankees ,0
20146,3,2,1,0,0,RT @monnetteee: If you like After Romeo chances are I think you're a faggot.,rt  if you like after romeo chances are i think youre a faggot,1
20147,3,0,0,3,2,RT @monogrammedprep: God is a Yankees fan. #FarewellCaptain,rt  god is a yankees fan farewellcaptain,0
20149,3,0,0,3,2,RT @moosedaugherty: Free bird!!!,rt  free bird,0
20151,3,0,0,3,2,RT @morningmoneyben: This image of Peshmerga giving the heave-ho to an ISIS flag really brightened my Friday. Kick their sorry butts!! http&#8230;,rt  this image of peshmerga giving the heaveho to an isis flag really brightened my friday kick their sorry butts ,0
20152,3,0,0,3,2,RT @most_DUEP: I occasionally go to play flappy bird and then I die before getting one and remember how much I hate it.,rt  i occasionally go to play flappy bird and then i die before getting one and remember how much i hate it,0
20153,3,0,0,3,2,"RT @mpoindc: Wow, Henry Waxman gets caught in a CLASSIC Charlie LeDuff segment after Charlie comes to DC for today's GM hearing: http://t.c&#8230;",rt  wow henry waxman gets caught in a classic charlie leduff segment after charlie comes to dc for todays gm hearing ,0
20155,3,0,3,0,1,"RT @mtchll: Rock out with your cock out
Jam out with your clam out","rt  rock out with your cock out
jam out with your clam out",1
20156,3,0,0,3,2,RT @mundyspeaks: Poll: Florida Governor Rick Scott is leading Charlie Crist by five points. http://t.co/W2Kkny4Nvy,rt  poll florida governor rick scott is leading charlie crist by five points ,0
20158,3,0,0,3,2,"RT @murrman5: ""Hun, I'm quitting my job and going to learn to become a psychic. Now I know what you're thinking, well not yet. I'm going to&#8230;",rt  hun im quitting my job and going to learn to become a psychic now i know what youre thinking well not yet im going to,0
20159,3,0,0,3,2,"RT @murrman5: you up, Charlie Brown?",rt  you up charlie brown,0
20160,3,0,0,3,2,RT @musedbymusic: Thanks to @TonyJRodriguez I have learned way more than I ever wanted to know about birds...,rt  thanks to  i have learned way more than i ever wanted to know about birds,0
20173,3,0,0,3,2,"RT @navy8r: ""@Sierra0559: Hey @BarackObama , the jig is up. Even democrats are through with you. #ReasonToExitAnObamaSpeech"" dems are raci&#8230;",rt   hey   the jig is up even democrats are through with you reasontoexitanobamaspeech dems are raci,0
20174,3,0,0,3,2,RT @nebuladallas: i still live with hope that one day a hot rich boy will fall in love with me even though im trash,rt  i still live with hope that one day a hot rich boy will fall in love with me even though im trash,0
20176,3,0,0,3,2,RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken,rt  just to settle it once and for all which came first the chicken or the egg the egg  laid by a bird that was not a chicken,0
20178,3,1,2,0,1,RT @nerdkiller669: @ShinSnipes did u steal those glasses haha stupid nigger,rt   did u steal those glasses haha stupid nigger,1
20180,3,0,2,1,1,RT @netanyahu: PM: Last night this incitement was translated into the murder of a father traveling w/his family to celebrate the first nig&#8230;,rt  pm last night this incitement was translated into the murder of a father traveling whis family to celebrate the first nig,1
20181,3,0,0,3,2,RT @netflix: Here's your first look at Charlie Cox as Matt Murdock in #Marvel's @Daredevil on #Netflix #NYCC http://t.co/SIYuCgok8J,rt  heres your first look at charlie cox as matt murdock in marvels  on netflix nycc ,0
20182,6,0,1,5,2,"RT @neverknownfacts: A person needs just three things to be truly happy in the world: someone to love, something to do, and something to ho&#8230;",rt  a person needs just three things to be truly happy in the world someone to love something to do and something to ho,0
20188,3,1,2,0,1,RT @nickleberry_fin: You know a girl is a hoe if her Instagram isn't private,rt  you know a girl is a hoe if her instagram isnt private,1
20191,3,0,1,2,2,"RT @nicoleyyrosiee: Remember in 2001 when the Yankees were in Boston and the crowd was cheering USA instead of ""Yankees suck"" I love baseba&#8230;",rt  remember in  when the yankees were in boston and the crowd was cheering usa instead of yankees suck i love baseba,0
20192,3,0,0,3,2,RT @nikaaaa3: @Patt_Hoff you're secretly a Yankee fan! You'll admit it some day !,rt   youre secretly a yankee fan youll admit it some day ,0
20193,3,0,0,3,2,RT @nikaaaa3: Yankees winnnn!!! &#128153;,rt  yankees winnnn ,0
20196,3,0,2,1,1,"RT @nikkilenn: Big dreams, cause that small goal shit is for the birds.",rt  big dreams cause that small goal shit is for the birds,1
20200,3,0,1,2,2,"RT @nobeynobe: ""@Markie__Marc: https://t.co/mXGcCcahSC"" trash",rt    trash,0
20201,3,1,2,0,1,RT @noblockheads: CEO tells Daily Show &#8216;mentally retarded&#8217; could work for $2: &#8216;You&#8217;re worth what you&#8217;re worth&#8217; http://t.co/IdivWBjqPA,rt  ceo tells daily show mentally retarded could work for  youre worth what youre worth ,1
20206,3,0,3,0,1,"RT @northsidegreg: My favorite @OpieRadio line so far has to be ""being blind must suck, because you can't ever be an asshole."" Made me ""ho&#8230;",rt  my favorite  line so far has to be being blind must suck because you cant ever be an asshole made me ho,1
20208,3,0,3,0,1,RT @notesforgirlz: When you see bae retweet or mention some hoe http://t.co/d4oPanpwZb,rt  when you see bae retweet or mention some hoe ,1
20211,3,0,3,0,1,"RT @nuteIla: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/2aUevEEaWN",rt  wtf ling ling did you at least calculate the circumference when you threw that ass in a circle ,1
20212,3,0,0,3,2,RT @nyjets: We accept the #ALS #IceBucketChallenge from the @Patriots &amp; @JimmyFallon! We challenge the @Yankees @Mets @Seahawks- http://t.c&#8230;,rt  we accept the als icebucketchallenge from the  amp  we challenge the    ,0
20213,3,0,3,0,1,RT @o_youmad: You a hoe &#8220;@VillageBae: I just thought you were cute that&#8217;s why I kissed you&#8230;&#8221;,rt  you a hoe  i just thought you were cute thats why i kissed you,1
20214,3,0,3,0,1,RT @obehi007: &#8220;@_Saaani: @obehi007 Wetin happen ?&#8221;our school will just be behaving like pussies,rt    wetin happen our school will just be behaving like pussies,1
20217,3,2,1,0,0,"RT @obeyyreggie: stfu hoe RT &#8220;@tedddydgaf: ""I'm proud to be African American"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;","rt  stfu hoe rt  im proud to be african american 
 proud african american

im proud to be white 
 racist
",1
20219,3,2,0,1,0,RT @occdissent: Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal,rt  ann coulter admits on fox news that america has a negro problem crime tcot gettingreal,1
20220,3,0,1,2,2,RT @ochocinco: If your girl didn't camp out overnight to buy you the iPhone 6 your pee pee is trash...,rt  if your girl didnt camp out overnight to buy you the iphone  your pee pee is trash,0
20233,3,0,1,2,2,"RT @ohmyev: it's crazy. if a female cheats, it's so wrong. she's every type of hoe there is but if a guy cheats, there's all these justific&#8230;",rt  its crazy if a female cheats its so wrong shes every type of hoe there is but if a guy cheats theres all these justific,0
20234,3,0,3,0,1,RT @ohmyjizzitsliv_: You're the biggest cunt I know,rt  youre the biggest cunt i know,1
20242,3,1,2,0,1,"RT @omfgmeezy: she stole my shit, what a little niglet.",rt  she stole my shit what a little niglet,1
20244,3,1,0,2,2,RT @ooxlexx: I can't stand to be around ghetto girls.&#128134;,rt  i cant stand to be around ghetto girls,0
20250,3,0,0,3,2,RT @osoplain: Soup is so much better when you have enough crackers to crumble in it to make it into a casserole,rt  soup is so much better when you have enough crackers to crumble in it to make it into a casserole,0
20254,3,0,3,0,1,RT @p0psson: &#8220;@iamlexj_: Lastnight &#128582;&#127825; #HalloweenCostume http://t.co/2UzOH6FRzG&#8221; hoe that's your work outfit,rt   lastnight  halloweencostume  hoe thats your work outfit,1
20255,3,1,0,2,2,"RT @p_w_sterne: @GraceBr92073005 ""There's more than one way to skin a monkey"" --Barack ""Bushmeat"" Obama @1Dittlinger @Txwench",rt   theres more than one way to skin a monkey barack bushmeat obama  ,0
20258,6,1,2,3,2,RT @pambesteder: **WOW* according to this tweet by @Tarascan68 Obama must have been an Uncle Tom? http://t.co/Klcsgy9JPW,rt  wow according to this tweet by  obama must have been an uncle tom ,0
20260,3,0,2,1,1,RT @papichuIo: My soul mate probably some ho around the corner,rt  my soul mate probably some ho around the corner,1
